date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2020-11-30,US,VA,,51,,,iso1:us#iso2:us-va,237835,4062,383491,3322008,1547,18187,12049,1723,,2098,1416,367,,1893,,,,0.147,,28.1,0.13,1.12,0.1,,,0.67,3,,,4,,3,3,,
2020-12-01,US,VA,,51,,,iso1:us#iso2:us-va,240063,4093,387515,3344777,1547,18155,12826,1763,,2093,1472,396,,2228,,,,0.156,,27.6,0.13,1.12,0.1,,,0.7,3,,,31,,3,3,,
2020-12-02,US,VA,,51,,,iso1:us#iso2:us-va,242480,4113,393480,3375127,1547,19192,13947,1849,,2089,1469,380,,2417,,,,0.165,,27.1,0.13,1.12,0.1,,,0.7,3,,,20,,3,3,,
2020-12-03,US,VA,,51,,,iso1:us#iso2:us-va,244503,4147,400621,3404705,1547,19198,13968,1826,,2085,1472,380,,2023,,,,0.172,,26.1,0.14,1.12,0.1,,,0.71,3,,,34,,3,3,,
2020-12-04,US,VA,,51,,,iso1:us#iso2:us-va,247380,4160,406195,3431494,1547,19182,13826,1826,,2095,1471,368,,2877,,,,0.171,,28.3,0.13,1.12,0.1,,,0.7,3,,,13,,3,3,,
2020-12-05,US,VA,,51,,,iso1:us#iso2:us-va,251173,4197,412011,3457206,1547,19181,12976,1801,,2098,1400,385,,3793,,,,0.177,,29.4,0.12,1.12,0.1,,,0.67,3,,,37,,3,3,,
2020-12-06,US,VA,,51,,,iso1:us#iso2:us-va,255053,4200,416158,3476711,1547,19149,12718,1872,,2106,1402,400,,3880,,,,0.177,,32.0,0.11,1.12,0.1,,,0.67,3,,,3,,3,3,,
2020-12-07,US,VA,,51,,,iso1:us#iso2:us-va,258870,4208,421457,3499327,1547,18465,12639,1881,,2104,1426,410,,3817,,,,0.176,,35.2,0.1,1.12,0.1,,,0.68,3,,,8,,3,3,,
2020-12-08,US,VA,,51,,,iso1:us#iso2:us-va,262730,4260,428540,3530570,1547,18432,12969,1925,,2098,1444,398,,3860,,,,0.181,,37.9,0.1,1.11,0.1,,,0.69,3,,,52,,3,3,,
2020-12-09,US,VA,,51,,,iso1:us#iso2:us-va,267128,4281,435902,3562798,1547,19190,13865,2014,,2058,1488,391,,4398,,,,0.184,,41.3,0.09,1.11,0.1,,,0.72,3,,,21,,3,3,,
2020-12-10,US,VA,,51,,,iso1:us#iso2:us-va,271043,4335,443644,3596371,1547,19242,13931,2060,,2061,1518,407,,3915,,,,0.183,,44.4,0.08,1.1,0.1,,,0.74,3,,,54,,3,3,,
2020-12-11,US,VA,,51,,,iso1:us#iso2:us-va,274438,4370,450860,3628408,1547,19220,13672,2057,,2060,1476,415,,3395,,,,0.185,,45.3,0.08,1.09,0.1,,,0.72,3,,,35,,3,3,,
2020-12-12,US,VA,,51,,,iso1:us#iso2:us-va,278615,4409,457303,3654910,1547,19205,13154,2131,,2055,1441,398,,4177,,,,0.186,,45.9,0.08,1.08,0.1,,,0.7,3,,,39,,3,3,,
2020-12-13,US,VA,,51,,,iso1:us#iso2:us-va,281909,4411,462263,3675948,1547,19177,12773,2234,,2051,1418,413,,3294,,,,0.188,,44.9,0.08,1.07,0.1,,,0.69,3,,,2,,3,3,,
2020-12-14,US,VA,,51,,,iso1:us#iso2:us-va,285149,4414,467844,3697780,1547,18198,12447,2212,,2053,1439,452,,3240,18525,0,0,0.189,,44.0,0.08,1.07,0.1,,,0.7,3,0.0,0.0,3,0,3,3,,
2020-12-15,US,VA,,51,,,iso1:us#iso2:us-va,288309,4470,473922,3724376,1547,17458,12904,2247,,2046,1500,429,,3160,72150,0,0,0.19,,42.8,0.08,1.06,0.1,,,0.73,3,0.0,0.0,56,10,3,3,,
2020-12-16,US,VA,,51,,,iso1:us#iso2:us-va,292240,4508,480827,3753159,1547,18472,13700,2342,,2047,1493,442,,3931,72150,0,0,0.191,,42.0,0.09,1.05,0.1,,,0.73,3,0.0,0.0,38,271,3,3,,
2020-12-17,US,VA,,51,,,iso1:us#iso2:us-va,296093,4553,488220,3786929,1547,18840,13795,2384,,2054,1504,439,,3853,72150,0,0,0.19,,41.9,0.09,1.04,0.1,,,0.73,3,0.0,0.0,45,271,3,3,,
2020-12-18,US,VA,,51,,,iso1:us#iso2:us-va,299388,4598,495519,3814757,1547,18513,13697,2368,,2058,1494,459,,3295,72150,0,0,0.193,,41.8,0.09,1.04,0.1,,,0.73,3,0.0,0.0,45,271,3,3,,
2020-12-19,US,VA,,51,,,iso1:us#iso2:us-va,302972,4643,502351,3848096,1547,18539,12994,2408,,2058,1452,457,,3584,72150,0,0,0.189,,40.8,0.09,1.04,0.1,,,0.71,3,0.0,0.0,45,271,3,3,,
2020-12-20,US,VA,,51,,,iso1:us#iso2:us-va,306848,4650,506835,3869608,1547,18505,12885,2450,,2056,1481,469,,3876,72150,0,0,0.187,,41.7,0.09,1.03,0.1,,,0.72,3,0.0,0.0,7,271,3,3,,
2020-12-21,US,VA,,51,,,iso1:us#iso2:us-va,310890,4654,513034,3892825,1547,17553,12218,2418,,2060,1455,491,,4042,113425,0,0,0.188,,43.1,0.08,1.03,0.1,,,0.71,3,0.0,0.0,4,271,3,3,,
2020-12-22,US,VA,,51,,,iso1:us#iso2:us-va,314481,4705,520542,3918033,1547,17966,13070,2508,,2056,1497,490,,3591,130875,0,0,0.194,,43.8,0.08,1.03,0.1,,,0.73,3,0.0,0.0,51,2719,3,3,,
2020-12-23,US,VA,,51,,,iso1:us#iso2:us-va,319133,4760,528850,3952871,1547,18454,13304,2476,,2046,1504,496,,4652,259600,0,0,0.194,,45.0,0.08,1.04,0.1,,,0.74,3,0.0,0.0,55,20946,3,3,,
2020-12-24,US,VA,,51,,,iso1:us#iso2:us-va,323915,4791,536899,3984325,1547,18434,12721,2449,,2061,1454,496,,4782,259600,0,0,0.198,,46.6,0.08,1.04,0.1,,,0.71,3,0.0,0.0,31,32968,3,3,,
2020-12-25,US,VA,,51,,,iso1:us#iso2:us-va,327993,4820,541748,4002348,1547,18451,11739,2429,,2047,1412,491,,4078,259600,0,0,0.198,,47.9,0.08,1.04,0.1,,,0.69,3,0.0,0.0,29,36892,3,3,,
2020-12-26,US,VA,,51,,,iso1:us#iso2:us-va,329577,4840,546813,4018968,1547,18453,11834,2498,,2050,1405,507,,1584,259600,0,0,0.206,,44.5,0.08,1.05,0.1,,,0.69,3,0.0,0.0,20,38184,3,3,,
2020-12-27,US,VA,,51,,,iso1:us#iso2:us-va,333576,4854,550592,4029805,1547,18482,12123,2500,,2071,1418,519,,3999,259600,0,0,0.215,,44.7,0.08,1.05,0.1,,,0.68,3,0.0,0.0,14,39925,3,3,,
2020-12-28,US,VA,,51,,,iso1:us#iso2:us-va,336175,4861,558092,4046801,1547,17549,11938,2531,,2023,1441,532,,2599,259600,0,0,0.226,,42.3,0.09,1.06,0.1,,,0.71,3,0.0,0.0,7,46521,3,3,,
2020-12-29,US,VA,,51,,,iso1:us#iso2:us-va,340297,4920,567745,4070694,1547,17653,12627,2592,,2024,1485,530,,4122,322775,0,0,0.236,,43.2,0.08,1.07,0.1,,,0.73,3,0.0,0.0,59,55191,3,3,,
2020-12-30,US,VA,,51,,,iso1:us#iso2:us-va,344345,4984,579123,4101880,1547,18541,13657,2701,,2018,1483,526,,4048,329600,0,0,0.252,,42.2,0.09,1.07,0.1,,,0.73,3,0.0,0.0,64,65895,3,3,,
2020-12-31,US,VA,,51,,,iso1:us#iso2:us-va,349584,5032,590693,4134186,1547,18549,13533,2665,,2027,1493,472,,5239,431975,0,0,0.264,,43.0,0.08,1.08,0.1,,,0.74,3,0.0,0.0,48,79421,3,3,,
2021-01-01,US,VA,,51,,,iso1:us#iso2:us-va,354766,5081,598932,4156130,1547,18544,12998,2689,,2024,1452,456,,5182,431975,0,0,0.271,,44.8,0.08,1.08,0.1,,,0.72,3,0.0,0.0,49,90163,3,3,,
2021-01-02,US,VA,,51,,,iso1:us#iso2:us-va,358755,5117,608234,4178493,1547,18516,12849,2714,,2018,1446,479,,3989,431975,0,0,0.278,,48.8,0.07,1.08,0.1,,,0.72,3,0.0,0.0,36,94520,3,3,,
2021-01-03,US,VA,,51,,,iso1:us#iso2:us-va,363765,5124,613199,4191355,1547,18550,13040,2820,,2028,1505,494,,5010,431975,0,0,0.279,,50.5,0.07,1.09,0.1,,,0.74,3,0.0,0.0,7,101016,3,3,,
2021-01-04,US,VA,,51,,,iso1:us#iso2:us-va,367536,5132,623047,4215206,1547,17463,12628,2824,,2048,1513,495,,3771,497775,0,0,0.278,,52.5,0.07,1.09,0.1,,,0.74,3,0.0,0.0,8,110302,3,3,,
2021-01-05,US,VA,,51,,,iso1:us#iso2:us-va,371913,5191,634434,4244829,1547,17620,13216,2870,,2040,1553,492,,4377,539950,0,0,0.277,,52.9,0.07,1.09,0.1,,,0.76,3,0.0,0.0,59,130497,3,3,,
2021-01-06,US,VA,,51,,,iso1:us#iso2:us-va,377300,5226,646444,4277574,1547,18612,14209,2966,,2036,1567,500,,5387,544825,0,0,0.277,,55.2,0.07,1.09,0.1,,,0.77,3,0.0,0.0,35,143119,3,3,,
2021-01-07,US,VA,,51,,,iso1:us#iso2:us-va,382679,5275,657225,4311793,1547,18590,14134,2984,,2033,1529,504,,5379,544825,0,0,0.273,,55.4,0.07,1.09,0.1,,,0.75,3,0.0,0.0,49,167398,3,3,,
2021-01-08,US,VA,,51,,,iso1:us#iso2:us-va,387917,5312,668752,4350742,1547,18611,13897,3018,,2037,1535,508,,5238,556525,0,0,0.264,,55.5,0.07,1.08,0.1,,,0.75,3,0.0,0.0,37,184234,3,3,,
2021-01-09,US,VA,,51,,,iso1:us#iso2:us-va,393715,5381,677799,4384057,1547,18582,13470,2977,,2044,1501,513,,5798,556525,0,0,0.253,,58.5,0.06,1.08,0.1,,,0.73,3,0.0,0.0,69,206627,3,3,,
2021-01-10,US,VA,,51,,,iso1:us#iso2:us-va,398856,5383,684203,4406010,1547,18626,13362,3037,,2042,1494,495,,5141,556525,0,0,0.249,,58.7,0.06,1.07,0.1,,,0.73,3,0.0,0.0,2,217132,3,3,,
2021-01-11,US,VA,,51,,,iso1:us#iso2:us-va,403386,5393,693212,4431968,1547,17521,12831,3053,,2045,1535,517,,4530,639275,0,0,0.245,,60.0,0.06,1.07,0.1,,,0.75,3,0.0,0.0,10,190607,3,3,,
2021-01-12,US,VA,,51,,,iso1:us#iso2:us-va,407947,5477,700784,4462468,1547,17726,13302,3111,,2099,1643,526,,4561,795550,0,0,0.234,,60.3,0.06,1.06,0.1,,,0.78,3,0.0,0.0,84,201848,3,3,,
2021-01-13,US,VA,,51,,,iso1:us#iso2:us-va,412545,5552,707426,4496821,1547,18548,14040,3091,,2046,1562,518,,4598,844800,0,0,0.218,,59.0,0.06,1.05,0.1,,,0.76,3,0.0,0.0,75,217836,3,3,,
2021-01-14,US,VA,,51,,,iso1:us#iso2:us-va,417839,5626,714225,4536291,1547,18562,14088,3072,,2040,1569,521,,5294,848700,0,0,0.202,,58.8,0.06,1.04,0.1,,,0.77,3,0.0,0.0,74,244234,3,3,,
2021-01-15,US,VA,,51,,,iso1:us#iso2:us-va,422634,5656,719977,4571092,1547,18538,13960,3054,,2038,1557,509,,4795,851625,0,0,0.189,,58.1,0.06,1.03,0.1,,,0.76,3,0.0,0.0,30,270070,3,3,,
2021-01-16,US,VA,,51,,,iso1:us#iso2:us-va,429391,5706,724838,4600884,1547,19131,13960,3078,,2119,1604,542,,6757,851625,0,0,0.178,,59.7,0.06,1.02,0.1,,,0.76,3,0.0,0.0,50,297028,3,3,,
2021-01-17,US,VA,,51,,,iso1:us#iso2:us-va,439305,5729,728436,4621188,1547,18564,13414,3108,,2026,1517,531,,9914,851625,0,0,0.171,,67.7,0.05,1.0,0.1,,,0.75,3,0.0,0.0,23,318732,3,3,,
2021-01-18,US,VA,,51,,,iso1:us#iso2:us-va,446550,5739,732914,4645978,1547,17406,12652,2990,,2027,1522,518,,7245,851625,0,0,0.156,,72.2,0.05,0.99,0.1,,,0.75,3,0.0,0.0,10,318732,3,3,,
2021-01-19,US,VA,,51,,,iso1:us#iso2:us-va,451076,5798,737942,4675369,1547,17469,13044,2979,,2020,1554,515,,4526,962900,0,0,0.149,,72.2,0.05,0.98,0.1,,,0.77,3,0.0,0.0,59,343366,3,3,,
2021-01-20,US,VA,,51,,,iso1:us#iso2:us-va,455591,5861,743272,4708080,1547,18580,13919,2952,,2026,1533,492,,4515,962900,0,0,0.145,,72.0,0.05,0.96,0.1,,,0.76,3,0.0,0.0,63,343366,3,3,,
2021-01-21,US,VA,,51,,,iso1:us#iso2:us-va,459604,5940,748559,4739745,1547,18585,13884,2895,,2024,1507,497,,4013,992375,0,0,0.144,,69.9,0.05,0.95,0.1,,,0.74,3,0.0,0.0,79,362092,3,3,,
